batch,index,music,hashtag,author,likes,comments,shares,saves
3,10,original sound - 🫶LANDREW FOR LIFE🫶👈,"foryou, fyp, landrew, ampworld, piersonwodzynski, pierson, mrbeast, dombrack, benazelart, ampworldnews, andrewdavila, lexirivera, airrack, preston, unspeakable, brentrivera, lexihensler, stoketwins, jeremyhutchins, amp, funny, likes, 100k, love, truelove, true, landrews, landrew, tiktok, chrismas, grwm, grwm, trendy, roblox, fazerug, pierson, lexirivera, lexi, andrew, andrewdavila, youtube, tiktok, youtubers, influencer, instagram, influencers, bexi, sad, ship, usa, huntigtonbeach, edit, alexa, andrew, love, cute, trend, nastya, likenastya, 300m, youtube, sped, audio",ampworld_editzzz,12300,171,2165,134
3,11,original sound - Zeyadeh Hetsler,"fyp, tiktok, tvshow",zeyadeh.hetsler,178900,438,10100,119
3,12,original sound - Jennifer Ngo,@davdlifts,jenniferngo,241500,7002,29700,1246
3,13,original sound - Cash & Kate,,cashandkatie,665100,1217,35900,1398
3,14,Diamondz n Roses - VaporGod,@lev_cameron,piperrockelle,123700,1327,8065,405
3,15,original sound - Nick&Carrie,"fyp, couples, relationships",nickandcarrie,146600,438,9999,342
3,16,original sound - spo6kzie,"@.jaylaaaaa_, rizz, viral, fyp, foryoupage, foryou",luvabxbyy.a,1500000,3358,129699,5279
3,17,original sound - Owen Lynch,,hahowen,146500,6575,18000,704
3,18,original sound - CFN KASAI,"fyp, xybca, cfn, mamamoo",thiskasai,829200,3017,99700,4033
3,19,original sound - Rednexican,"petsoftiktok, snakes, animalsoftiktok, fyp, snakesoftiktok, snakelover",azgurl4ever,1400000,11400,51900,6187
3,20,DO WE HAVE A PROBLEM OUT FEB 4TH - Barb 🦄,fyp,karissaispretty,114400,282,13400,526
3,21,original sound - ℒ𝒾𝓁𝓎⸆⸉,"@plmakeupacademy, @glowrecipe, @bubble, @lorealparis, @makeupbymarioo, @tarte.beauty, @bossupcosmetics, plouise, plouisemikayla, makeup, grwm_aesthetics, grwmroutine, grwmroutine, grwmmakeup",grwmwithlily8,46900,2574,4069,701
3,22,original sound - Jaden,,jadenrabago,154200,462,10900,1815
3,23,sonido original - halo,"diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk",diamantblazi,94900,596,6234,385
3,24,original sound - 00:00,"growingaccont, supportgirls, helpeachothergrow%F0%9F%92%95",hayley.socials,17800,6888,1196,459
3,25,son original - 💐𝐵🪐,,harperzilmer4,511400,3021,31600,1717
3,26,big boy sza - normusreedus,"viral, foryou, fyp, pastorbelga, groenandael, perrostiktokers, zoldyckfamily",drakko_1710,6300000,59500,397700,128699
3,27,original sound - nadd🩹,"@melanie.p6, foryoupage%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F, fyp%E3%82%B7",that.fam0us.j0j0,65600,807,7358,184
4,0,original sound - sweetnsour,,sweetnsour.official,290200,2332,28600,1268
4,1,Bad Feeling (Oompa Loompa) - Jagwar Twin,"pov, fyp, trending",autumnnmonique,375800,2341,36100,1216
4,2,So Cute - Audiosphere,"principalsoftiktok, teachersoftiktok, fyp",principal_lamb,113400,0,6504,822
4,3,original sound - Lafloca and Mimi,,lafloca,406900,2268,36100,999
4,4,original sound - Lev,,lev_cameron,121100,156,5567,145
4,5,original sound - ashley rose,,ashleyroseclips,6166,35,357,11
4,6,HVKEN X MURKISH WASTED - anne,,kolunya___,216400,1327,24500,1132
4,7,joshuasamuels follow me - 00:00,,jadenrabago,122600,149,6674,723
4,8,original sound - sherrin and yixi,,sherrinandyixi,4400000,14500,395500,26700
4,9,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,"foryou, viral",theofficial.jale,50800,88,2875,257
4,10,original sound - Lorena Abreu,"dora, cosplay, ax, fyp, doracosplay, dominicandora, dorarheexplorer, funny, dominicana, rd, platanopower, stunts, stuntdouble, calisthenics, parkour, freerunning, explorepage, trending, sctop10, viralvideos, nyc, backflip, comiccon, lacomiccon",lorenaparkour,2200000,17900,361700,65500
4,11,Ocean Eyes speed up - 🚬,"sama28, rizz, rizzgod, rizzler, tiktoker, viral, tiktoknews, viralvideo, fyp%E3%82%B7%E3%82%9Aviral, viraltiktok",i_got_the_rizzh,5648,20,266,12
4,12,Bongos (feat. Megan Thee Stallion) - Cardi B,,nicolelaeno,144400,456,5467,180
4,13,original sound - pavinxb,"viral, edit, fyp, foryoupage, foru, fyp%E3%82%B7, foryou, piperrockelle, gavinmagnus, foryoupageofficiall, pavinxb, foryouu, foryourpage, fup",pavinxb,82000,71,5115,24
4,14,only cool people use this sound - rubesdied,,skykatz,536900,1374,24600,745
4,15,g6 instrumental - mo,,thatdollmo,740000,3856,74000,10100
4,16,original sound - emma,,choiemmaa,2300000,12000,142900,2620
4,17,original sound - Thelolpodcast,,thelolpodcast,66500,155,5620,71
4,18,original sound - Ivy Celeste,"goth, gothoutfit, gothgirl, gothmakeup, funny, cute, humor, fyp, cozy, strawberry, purplehair, fyp, reels, foryou, makeup, cold, hoodie",ivy_celeste__,132400,635,11200,3214
4,19,original sound - Jennifer💖,"fyp, m3gan, @itsjennadavis",ellianawalmsley,112300,402,7887,157
4,20,orijinal ses - caner,,imanthonyvargas,293400,4886,16200,609
4,21,original sound - nndanzj,"andimack, movie, foryou, tvshow",nndanzj,135200,408,11600,246
4,22,You really thought you ate - ☆⋆｡𖦹°‧★,"fyp, fyp%E3%82%B7, sofiachicorelliserna",sofia.chicorelliserna,822000,4493,112200,4311
4,23,follow Shalom Margaret on Spotify - shalom margaret,"lightskin, foryoupage%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F",nottherealmar,145600,16700,21000,824
4,24,الصوت الأصلي - MR BLUE,"stitch, stitchlover, halloween, christmas, tiktok, foryou, explore, collectionstitch, stitchstuff, liloandstitch, stitchandangel, ohana, disney, edits, artdigital, edit",mr.blue.heart,62900,12600,5944,181
4,25,Márcio Beat Water remix - Márcio Beats,,lala_sadii,190100,1342,10300,245
4,26,Love Nwantiti(Dance Ver) - FYP 🤍🇲🇺,,enola.bedard,140800,405,7424,227
4,27,suono originale - spidey,"yo, ale, parati, fyppppppppppppppppppppppp, viral, noche, porfavornomedejenenflop, xzybca, lentejas, real, dance, nomeborreselvideotiktok",alexa.fks,235300,2374,36900,1271
4,28,original sound - Thelolpodcast,,thelolpodcast,237700,1066,22500,256
5,0,original sound - Zars,"gymsongs, gym, gymtok, fitness, fitnessmotivation, fyp, bodybuilding, motivation",zarsyt,64099,43,3080,168
5,1,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"trend, couples, funny, vira, viralvideo, prank, prankonboyfriend, fyp, foryou, foryoupage, trend, trending",janieceandisaiah,185600,4540,9068,4909
5,2,original sound - Aki✩ - Aki🗣️,,itsidra,307200,2054,35300,902
5,3,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"cornwithslime, fyp, fypage, trending, tiktok, new, viral, explore, slime, slimetok, satisfy, foryou, funny, fun, trend",cornwithslime.fun,45200,3605,6325,113
5,4,original sound - grandma_droniak,,grandma_droniak,701900,6631,30600,5799
