batch,index,music,hashtag,author,likes,comments,shares,saves
4,24,original sound - Luxury Life,"@brittneycastro256, moana, actingaudio, liveaction",n1.que,729200,2027,39500,748
4,25,original sound - Vozol,vozol,vozol_official,597800,16600,54100,24700
4,26,original sound - conan,,b.e.n_rl,2400000,51000,185900,36600
5,0,original sound - Cameron Roh,fyp,cameronrohpovs,1200000,15700,170800,14400
5,1,original sound - Grandview HS Cheer,thejiggyprince,thejiggyprince,122000,141700,9757,1139
5,2,original sound - A•Key•Lah,,keyynikole,233900,4203,17200,937
5,3,Occult/Mystery/Horror Suspense(844669) - ｍｍ,"fyp, scary, conspiracy, monsterenergy, horrortok, foryourpage",darkdiscoveriesplus,136800,5830,29400,77500
5,4,original sound - Mama G,,mamag50_6,7400000,16800,622200,23200
5,5,UH THANKS FOR USING MY SOUND - ☆ Clyde / Luna ☆,,vera.jrr,237400,11100,23200,871
5,6,original sound - lacie may,"fyp, hi, countrygirl, ford, fordtrucks, minnesota",mnaveragelaciemay,63700,32900,3092,348
5,7,My Love Mine All Mine - Mitski,"foryoupage, son, trending, viral, family",anxietycouple,354600,1061,21700,8606
5,8,original sound - Lil Tony Fr,"heart, fyp, ontopmelo, fyp%E3%82%B7, romantolit",ontopmelo__,51700,597,7646,138
5,9,original sound - braydin,,kawaiisofey,158700,461,23600,516
5,10,original sound - Volume Up,"foryou, fyp%E3%82%B7, viral, dogs, dogsoftiktok, puppylove, foryoupage",volumeupvids,1100000,12000,88200,53800
5,11,How to Dress Like Lil Yachty - Jhalfaday,"lilyachty, howtodress, fashion, outfit, fyp%E3%82%B7, viral, trend",tori.dastarsylist,44600,143,5151,81
5,12,original sound - mckinley richardson,@ashlleyxrose,mckinleyrichardson,17300,182,4038,31
5,13,original sound - The Relationship Hub,@marietpk7gk,pierson,647000,5483,49600,2702
5,14,original sound - - 𝓇𝒾𝓇𝒾 ☆,"zpt, zepetoy2k, y2kzepeto, zepetofyp, zepetofyp%E3%82%B7, like, comment, share, fyp, fyp%E3%82%B7, viral, viralvideo, y2k, foryou",.serenity76,47,4,11,2
5,15,original sound - Paul Olima,"Flying, Plane, Airports, @svengudvunsun, @meettheharrisons, @emilyfayemiller",olima_omega,207000,1435,16600,3620
5,16,sunet original - Victor drx99,,user1627283939918272,920500,4661,51100,4735
5,17,original sound - Weirdo,"foryoupage, foryou, fyp, funny, comedy",weirdow0rld,160300,1537,29600,2184
5,18,Baby One More Time - Cory Nation,"@matildedaniele29, fyp, fyp%E3%82%B7, couple, apple, iphone14, boyfriend, omg, couplegoals",matildemorra29,695300,5992,219400,24200
5,19,original sound - CFood_dbe,reels,cfood_dbe,343100,2441,31600,7698
5,20,Duvet - ⭐️,"fyp, foryou, iphone15",rowanluvsbooks,80100,0,2845,148
5,21,heartbeat by gambino - nym,,xxxoonn0,759000,17600,71400,67100
5,22,original sound - kelly gallo,interview,kellyxgallo,23900,106,1401,25
5,23,original sound - ICE SPICE FAN,"@icespicee, icespice, icespicecult, icespiceperformance, scarlettour, icespiceisqueen, icespiceeedit, icespicefans, icespicefan, icespicebronx, trending",icespice_baddie1,77800,532,11800,689
5,24,original sound - mya ★,"piperrockelle, piperrockellebby, piperrockelleedit, piperrockelleedits, gavinmagnus, gavinmagnusedit, pavin, pavinedits, edit, fyp, foryou, foryoupage",pipersluvas,115700,817,12700,939
1,0,Ick - Alt Ending - Lay Bankz,,blondielovesballs,11300,411,3745,213
1,1,original sound - Gabby Ferrara,2024,gabbyferraraaa,157300,412,12200,326
1,2,original sound - user2040105067460,"movie, film, foryou",lula36124,493800,543,33200,411
1,3,"Down, Up! - BabyTron",kaneandprymr,kaneandprymrr,70700,147,4195,122
1,4,original sound - user96414473171,"pianoteacher, pianogirl, wwe, prettybabe",teacherisabellapianoo,13500,303,1396,50
1,5,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"@makiw.a_, viral, fyp, couple",andrea.lopez44,72800,117,5214,89
1,6,Suara Seram Sangat Mencekam - Kholil Buitenzorg,"randomfacts, facts, curiosity, knowledge, didyouknow, learnontiktok",__.random.facts.___,13900,16900,2131,8924
1,7,original sound - Cameron Roh,fyp,cameronrohpovs,585100,16600,124200,12600
1,8,everything works out in the end (best part looped) - ciaffa & fedo DJ,fyp,cl1psviral,1500000,3522,97000,1083
1,9,original sound - Gameconsole888,"fyp, viral",chuchiiivibin,140500,270,12600,176
1,10,original sound - The YUH Family,"couple, couples, couplegoals, couplescomedy, girlfriend, boyfriend, funny",yuhfamjosh,356100,100800,35300,309
2,0,bent instrumental - ⚜️,"aesdr, relatable, viral, fyp, rizz",yourkute,5405,23,653,12
2,1,original sound - The Grimwade Family,"wopchallenge, crystalgirls, crystalpalacecheerleaders, cheerleaders, crystals, cpfc, fyp, dancers",thecrystalscpfc,69700,286,5016,225
2,2,original sound - LukeElsman,"@abenation_, fyp, gymtok, fittok, gymhumor, gym, workout, sister, siblings, humor, skit",lukeelsman,189000,333,11300,848
2,3,original sound - King mitchy,,king__mitchy,61800,262,1993,191
2,4,original sound - Addictive lyrics <3,,mckinleyrichardson,6822,167,729,24
