batch,index,music,hashtag,author,likes,comments,shares,saves
5,4,original sound - eminem 😉 >>,"fit, fitness, fittok, fitcheck, outfit, outfitideas, lululemon, eminem, polishgirl, poland, polish",imcocolemonxoxo,65900,758,210100,476
5,5,som original - lalarinha,,breckiehill,72900,1104,79000,747
5,6,original sound - I olny have eyes for him❤️‍🩹,,olnyeyesforhim34,31,1,1138,0
5,7,original sound - Kenayo Frederick,"fyp, fu, freesaucegod, highlightertutorial",nhlfreesaucegod,270800,1608,81500,4323
1,0,Following just the New tiktoker - TikTok Queen🇧🇪 🇮🇹,ladykaylive,lady.kay_,249900,142100,179400,69800
1,1,I Misunderstood The Assignment - rclbeauty101,"shortking, tall, family",marietemara4.0,8377,882,835,40
1,2,original sound - Jason Momoa,@tatemcrae,prideofgypsies,6400000,57100,276100,132400
1,3,original sound - Noemy,"fyp, funny, viral",noemyiscool_,1900000,6640,176300,24200
1,4,bounce (i just wanna dance) - фрози & joyful,fyp,trentonfsatl,155000,18100,44800,1690
1,5,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,,khvercxerub,141500,2458,9307,1928
1,6,original sound - Ameera♾🤍,"@diamantblazi, pourtoi, fyp, viral, basketballplayer, basketball, sneakers",yohan_lbt,9264,23,529,64
1,7,Let's Go - Key Glock,"fyp, abrahamcreates, viral, school, andriod, iphone",abrahamcreates,257000,2915,39600,2288
1,8,je te laisserai de mots - ☆☆,"schoolphotos, schoolpic, pictureday, firstdayofschool, lastdayofschool, prek, graduation, schoolpictureframe",graceandrosesco_,1800000,0,201300,30500
1,9,original sound - Geu,"foryou, film",geu1391,254300,538,22800,211
1,10,s with me - luu,"fyp%E3%82%B7, fyp, foryou, zyxcba, cd, viraltiktok, viralvideo",th3blackbarbi3,113600,155,15800,116
1,11,original sound - Sophie Fergi,,soph1efergi,389200,506,14700,205
2,0,sonido original - halo,"diamantblazi, seckoff",diamantblazi,45500,219,2454,131
2,1,original sound - Ross Smith,,rosssmith,75700,2758,5951,2983
2,2,original sound - Ejay,"fyp, viral, rizz",ejaycruzz,46200,193,5008,100
2,3,original sound - Kelly & Kody,"comedy, relationship, couple, funnyvideos, foryou",positravelty,1200000,21300,114800,258500
2,4,Remix Matimba Around The World TEAM DAN FÈ Remix - Dj Around-G Mix Dan Fè🇺🇸🇭🇹,"@keldapetji27, larisplash, persersurtiktok, agrandirtoncompte, conseilstiktok, astucetiktok, splash%F0%9F%98%89",lari_splash,16100,7818,5232,10600
2,5,original sound - NurseFe & Amarion,"autism, autismawareness, autismadult, alopecia, alopeciaawareness, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral, fypage, foryoupage, fyp",iamnursefe,1200000,13000,98400,5612
2,6,my dc suh - sierrah,,uhhdurkk,37400,83,2044,99
2,7,original sound - 🤷🏻‍♀️🤷🏻‍♀️.,rizz,mahim.tn,49700,153,4205,369
2,8,original sound - Grandview HS Cheer,thejiggyprince,thejiggyprince,122200,141800,9781,1140
2,9,original sound - Unclemonkey🔛🔝,"clips, funny, dramatic, funnyclips, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral, real, xzyabc, karl, mrbeast, funnyclips, funnyvideos, %F0%9F%98%AD%F0%9F%98%AD%F0%9F%98%AD",unclemonkey2472,2000000,7577,190200,5329
2,10,The Hoes Gon Love This. All Rights Reserved - Cowboy Khai 🤠,,m6xence,577900,7215,34300,12600
2,11,original sound - MOONTELLTHAT,,moontellthat,1600000,9954,109400,18800
2,12,bent instrumental - ⚜️,"aesdr, relatable, viral, fyp, rizz",yourkute,413600,1519,36500,840
2,13,original sound - zivsoundz,"@totally.not.angelina316, fyp",paige..rywolt,591200,2583,49600,3706
2,14,original sound - spo6kzie,"fyp, princessamelia, nevada",abbysaltzmaniscute,126700,1782,23200,347
2,15,original sound - Markell Washington,@yasssitslexxus,markellwashington1,69100,496,12500,643
2,16,nhạc nền - Funny,,madlab.ml,596300,2458,88800,11100
2,17,Im gonna take care of you birdy nanalan - nanalan’ official,,w0ckw1zard,323900,3422,41200,2056
2,18,original sound - FTGT,"ftgt, skit, rappersbelike, genz",ftwinzgottalent,295300,1862,38100,849
2,19,original sound - BAT Choppa,,batchoppa,420400,3666,54400,2946
2,20,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,"fyp, wtosquad, trending, foryoupage, nlechoppa, lilwayne",galileaalexaa,75200,834,11000,167
2,21,"My Heart Will Go On (Love Theme from ""Titanic"") - Céline Dion","@bb3155, funny, funnyvideos, funnymemes, memestiktok, fyp",max.rae.music,5864,41,544,73
2,22,original sound - Tk 💕,"fyp, trending, dogsoftiktok, foryoupage",tikaramonee16,3600000,21700,277000,66000
2,23,original sound - Bl6nd1e,"couplegoals, couples, relationship, fyp",aemilst,334700,1396,36600,2553
2,24,Funny - Gold-Tiger,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,753500,4199,69700,6017
3,0,original sound - Buddy bam,"familyguy, kidnapper, fyp, explorepage",zurielnathan,565100,7286,74200,11600
3,1,original sound - spo6kzie,,abbysaltzmaniscute,204700,2790,37000,698
3,2,original sound - kayla,fyp,kaylamalecc,671200,4228,69100,1839
3,3,original sound - ThaRealRedTrvpStunna,"@bearvana, sashacarter, az, fyp, relatable",youcanrelatetosasha,98500,377,20000,457
3,4,original sound - Lala,"foryou, messyroom, fyp, mom",lala_sadii,380300,2311,24600,417
3,5,original sound - nadd🩹,"@user9119272853097, braces, pink",that.fam0us.j0j0,348700,2060,42200,905
3,6,Aí crlh e o Sodré - Sodré_021,"fyp, paravoce",samu.holzhacker,111200,363,8429,714
3,7,original sound - It's Gone Viral,"truthordare, studentsbelike, schooldrama, schoolgossip",itsgoneviral,105900,681,7118,805
3,8,original sound - massiah90,"jmassiah, jmassiah90, fyp, foryou",jmassiah901,431000,7872,60700,14600
3,9,original sound - Pst. Solomon Solomon,,braids_by_michelle_,2700000,61100,108900,5124
3,10,original sound - Barstool Sports,"@erika_, @crossfit_beast",barstoolsports,1900000,3605,95000,1770
3,11,original sound - Jack Doherty,"@mckinleyrichardson, @ashleyroseclips, jackdoherty",jackdoherty,31000,549,2198,69
3,12,Diamondz n Roses - VaporGod,"iphe, xyzbca, %E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F, viral, relatable",iphe._a,41900,16300,4027,7457
3,13,الصوت الأصلي - MR BLUE,"stitch, stitchlover, halloween, christmas, tiktok, foryou, explore, collectionstitch, stitchstuff, liloandstitch, stitchandangel, ohana, disney, edits, artdigital, edit",mr.blue.heart,45100,3923,8046,264
3,14,Originalton - ✞,"@beingadp, dance, cute, winter, winterfashion, duo",rjchumbley,303500,4145,26200,22700
3,15,original sound - South Park,,symonneharrisonofficial,304000,745,17600,3877
3,16,original sound - kayla_060810,"kid, fyp, foryoupage%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F, babyboy, babygirl, dad, dadsoftiktok, crazy, low, fall, @jeremy060810, @kinnadoesntlikeyou",kayla_060810,74300,200,4853,418
3,17,Aesthetic - Tollan Kim,"fyp, tiktok, tvshow",zeyadeh.hetsler,778900,1361,63500,802
3,18,original sound - Grace Rayne,,itsgracexrayne,5666,40,552,22
3,19,happy birthday,,reallniquee,265000,1491,12500,409
3,20,YourRage sound - Dominator❤️✝️,"couplecomedy, couple, couplegoals, quincieandzach",quincieandzach,375500,1594,28200,19900
3,21,original sound - Shania Muhammad,"smartgirlshania, 16yearoldteacher, blackhairtiktok, blowthisup, blackteachers, locs",smartgirlshania,1400000,15500,77200,22600
3,22,If I Would Have Known - Kyle Hume,"divorce, freewoman, singlewoman, widowwoman, over30",aliceb1396,40400,35700,2110,217
3,23,original sound - Taj.Mahal,,kassieemariee,688000,2198,73400,6054
3,24,self talk Parker Jack - you broke me first 💔🖤,pov,addisonjamesofficial,99800,1944,16100,1599
3,25,Following just the New tiktoker - TikTok Queen🇧🇪 🇮🇹,"empress_d, empress_dor, fyp, fyp%E3%82%B7%E3%82%9Aviral, foryou",empress_dor,9708,12400,3377,3271
3,26,Vine Boom - Modernmadeit,"ofcourse, growingupblack, relateable, blacktiktok, comdey, viraltiktok, fyp, blacktiktok",tjdabuswhippah_dt466e,53600,943,10400,1188
3,27,original sound - emmaifeanyi-GrwHost,emmaifeanyi,emmaifeanyi_grwhost,22800,10000,1670,9717
4,0,original sound - haleyybaylee,,haleyybaylee,827100,12300,74600,18300
4,1,original sound - abby! - rin !,"mikaelahyakuya, seraphoftheend, foryoupageofficial, mikaelacosplay, cosplay",ox_cyrus,256600,5894,36400,2129
4,2,original sound - 𝔍𝔞𝔰🌺🫧,fyp,jascas55,2200000,10200,275300,58000
4,3,original sound - gianna,screentimecontrol,giannamjoyce,189700,1574,54900,1384
4,4,original sound - laura 🕷️,"foryou, foryoupage, viral, xybca, thesquad, piperrockelle, levcameron, tiffanyrockelle, awareness",filmsforfergi,22400,79,2151,22
4,5,original sound - spo6kzie,"thanksgiving, macncheese, jujuwalk, rizz",zahra.shinall,1500000,3070,134200,5900
4,6,original sound - Sawyer Sharbino,,sawyersharbino,78500,170,5247,84
