batch,index,music,hashtag,author,likes,comments,shares,saves
3,2,original sound - ElysiumCrux,"%EB%A1%9C%EB%A6%AC%EC%8B%A0%EB%A6%AC%ED%80%98%EC%97%A0, yulmu, fyp, fyp%E3%82%B7%E3%82%9Aviral, fyp%E3%82%B7, %EC%9D%B8%EC%8A%A4%ED%83%80%ED%8C%94%EB%A1%9C%EC%9A%B0%EB%8A%98%EB%A6%AC%EA%B3%A0%EC%8B%B6%EB%8B%A4, %EA%B3%84%EC%A0%95%EC%A0%95%EC%A7%80, %EC%9D%B8%EC%8A%A4%ED%83%80%ED%8C%94%EB%A1%9C%EC%9A%B0%EB%8A%98%EB%A6%AC%EA%B3%A0%EC%8B%B6%EC%96%B4%EC%9A%94, %EC%B6%94%EC%B2%9C%EC%B6%94%EC%B2%9C%EC%B6%94%EC%B2%9C%EC%B6%94%EC%B2%9C%EC%B6%94%EC%B2%9C%EC%B6%94%EC%B2%9C%EC%B6%94%EC%B2%9C%EC%B6%94%EC%B2%9C%EC%B6%94%EC%B2%9C%EC%B6%94, %EC%B6%94%EC%B2%9C%EB%96%A0%EB%9D%BC, %EA%B4%80%EB%A6%AC%EC%9E%90%EB%8B%98%EC%B6%94%EC%B2%9C%EB%9C%A8%EA%B2%8C%ED%95%B4%EC%A3%BC%EC%84%B8%EC%9A%94, %EA%B4%80%EB%A6%AC%EC%9E%90%EB%8B%98%EC%B6%94%EC%B2%9C%EC%95%88%EB%9D%84%EC%9B%8C%EC%A3%BC%EB%A9%B4%EB%AF%B8%EC%9B%8C%ED%95%A9%EB%8B%88%EB%8B%A4, %EA%B4%80%EB%A6%AC%EC%9E%90%EB%8B%98%EC%9D%B4%EA%B1%B0%EC%B6%94%EC%B2%9C%EC%96%B4%EB%95%8C%EC%9A%94, %EA%B4%80%EB%A6%AC%EC%9E%90%EB%8B%98%EC%9E%98%EC%83%9D%EA%B2%BC%EC%96%B4%EC%9A%94, %EC%B2%AD%EB%B0%94%EC%A7%80",yulmu0.0,71500,148,11200,355
3,4,son original - RAPoXygène,"fyp, foryou, viral",larissatrofino26,32700,45,4940,85
3,8,original sound - Andie Elle,,xxandieelle,14200,104,1693,24
3,18,sonido original - halo,"@lilwavy.7, @yohan_lbt, diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk",diamantblazi,647600,4236,46300,3251
3,20,original sound - TrainPal,"dogsoftiktok, fyp",nadaliaaaa,7800000,17700,341400,75500
3,21,оригинальный звук - никто,,realburnttoasthehe,113600,462,15100,654
3,23,Love songs - ⭐️,,sna_couple_,55100,1053,6074,2915
3,25,Captain (whistle) - Nutcase22,fyp,mamaplugsx,37100,84,3812,64
3,26,original sound - Lala,"foryou, messyroom, fyp, mom",lala_sadii,380000,2310,24600,417
4,9,original sound - kinzieboo,,kinzi3boo,181600,899,21100,576
4,12,Candyman (Ultimix Mixshow) - Christina Aguilera,,lexibrookerivera,1900000,14000,187800,17800
4,13,original sound - Eliza,"freewoman, divorced, singlewomandating, singlewoman",eliza.1iza,16400,5416,748,303
4,14,original sound - FULL VIDEOS BIO,"capcut, template, fy, trending, fyp, viral",full.video.in.bio80,1791,0,347,21
4,15,sonido original - halo,"diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk, sportstiktok",diamantblazi,43000,274,2752,253
4,16,original sound - Lala,"foryou, pineapple, fyp",lala_sadii,244800,1172,13600,165
4,17,original sound - Slim 199x,,sophieraiin,2700000,11300,379200,24800
4,18,Mek It Bunx Up - Deewunn & Marcy Chin,,leaelui,1600000,6083,102100,6017
4,20,Meow - Dust☆,,kaitlynkrems,30800,193,2669,128
4,23,THE NEXT STATION IS SHIBUYA - 𝙿𝚊𝚗𝚍𝚡,"@f_no_cool, @nevstudioofficial",arshia_._bk,393700,8963,49300,5373
4,25,original sound - Paul Vu,,paulvutv,148200,9239,22900,14000
4,26,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,,nevaaadaa,107600,1542,9311,339
5,1,original sound - cadaea,,cadaea,612900,5189,93600,9832
5,2,original sound - Eva,,eva.e1fi,60600,35000,2384,567
5,3,Little Life - Cordelia,,alinefrancousalifee,1167,137,47,11
5,5,bent instrumental - ⚜️,"aesdr, relatable, viral, fyp, rizz",yourkute,413400,1518,36400,840
5,10,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,,kingminion_8,4600000,17100,296000,20300
5,13,Originalton - Nidal_edits,"nalishforever, nidal, wonder, salish, matter, edit, nidaledits, @nidalwonderr_, @realjordanmatter",nidalfanpage,24300,86,2485,62
5,15,เสียงต้นฉบับ - อาหยง_องค์หญิง,@callsing.forgot,arshia_._bk,23200,934,2974,516
5,16,sticky rice - raisin,@sophieraiin,theaishahsofey,151500,584,26700,1285
5,17,Ron artest by flo Milli unreleased - .,,notsadiemckenna,781000,800,48700,1537
5,18,الصوت الأصلي - ديري,"fyp, funnyvideos, funny, trending",_funny.official,2073,8,220,81
5,19,original sound - ^-🍃Max🍃-^,,max_maxie00,111,2,28,2
5,23,original sound - AGGAYUCITA<3,,aggayucita,2200000,16900,249100,42800
5,24,original sound - Qui Renea,"foryou, fyp",quirenea,282000,2235,19500,3979
5,25,original sound - 6footkillaa,"publicinterview, height, nyc, fyp, viral, foryou",6footkillaa,44300,818,3254,258
1,1,original sound - justinfuko,"tomboy, skit, proudtobe, hardcore, momanddaughtergoals",justinfukoo,828700,2811,72200,4439
1,3,son original - RAPoXygène,fyp%E3%82%B7,fayekytsya,263800,410,33900,1417
1,4,origineel geluid - Mo_vdbb,"fyp, foryou, fy, foryoupage, foryourpage, viral, xyzbca, hair, hairstyle, men",mo__vdbb,505400,5506,47000,3822
1,5,make her pussey wet - tyyslatt,,mya.nicole_,77200,235,12000,415
1,6,original sound - W Family,"wfamily, trivia, triviachallenge, familychallenge, familygamenight, gamenight, gametime, brotherandsister",wfamilyofficial,950500,8374,61000,1806
1,7,оригинальный звук - ynogasai,"trending, funny, fyp, funnyvideos",_funny.official,903,3,130,16
1,8,original sound - EX7STENCE™,,slowertyyy,713300,6232,33500,770
1,9,That's My Best Friend - Tokyo Vanity,,nevaaadaa,43600,447,4609,180
1,10,original sound - TheFeedski,,thefeedski,94400,755,6041,647
2,0,original sound - smokinaftereat,,kris8an,49000,507,4177,198
2,3,original sound - SwagBoyQ on IG,"publicinterview, swagboyq, gift, fyp",swagboyq,52200,199,3054,40
2,4,Oualid X Norel Di Mochkila - norel_benn,"%D8%A7%D9%83%D8%B3%D8%A8%D9%84%D9%88%D8%B1, %D9%85%D8%B5%D8%B1, %D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9, %D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82, %D8%A7%D9%84%D8%A7%D8%B1%D8%AF%D9%86, fyp, @yasmena.fire",yasmenafire_,7958,387,1231,217
2,6,original sound - Sara,,sara.1ov,58700,17100,2319,669
2,7,original sound - QnA 🗣️,"@rizz.app, texts, texting, rizz, textingstory",answeredintiktok,72600,208,13400,607
2,9,Plain Jane (Remix)(Feat. Nicki Minaj) - A$AP Ferg (feat. Nicki Minaj),,elysha.offspam,231400,1006,11300,367
2,11,soak city (do it) - 310babii,,jadan.s.m_zay,2200000,3335,112100,1729
2,12,sonido original - halo,,aliciazore,315900,1950,29900,1845
2,13,underneath the tree - ‍r7ptor,"@theaishahsofey, @summerxiriss",sophieraiin,179400,1279,29600,1914
2,14,Pulled Up - Young Dolph,,abbyy.irl,50500,150,4436,84
2,17,La mentada Contestona - 𝒴𝑜𝓈𝓈,"foryoupage, blowthisup",d.niela5,277500,566,23300,1046
2,18,original sound - ❥ 🇪🇸◟خويلد ؟,,stephanyfoxx,10000,92,885,60
2,20,u better f me like u mean it - 𝖗𝖏 ☆,,leanortizz,61900,280,6525,294
2,21,PLASTIC - Unghetto,"@cassie.liza, partnerchallenge, partnerstunt, liftchallenge, squat, deadlift, curl, hipthrust",2hot4u__,666400,2593,101700,33100
2,24,original sound - Gavin.kernstinee,,kinzi3boo,37400,79,4816,141
2,26,original sound - #👊🏾line.it.up_TOMMYEDITS,,thereal.t.squad1,78,0,15,0
3,0,sonido original - Gaby,"daviniafructuoso, pelo, peloliso",daviniafructuoso,39700,388,3169,274
3,1,ma best friend - sophia🫡,"foryou, twins",sophia.schweik10,476400,3063,40700,3775
3,4,Love You So - The King Khan & BBQ Show,"relatable, relationship, utah",yourlocalcutieana,18500,551,977,111
3,5,original sound - Laura Bianca,"rusttok, rustycar, projectcar, bmwe30",laurabianca___,67100,211,5275,401
3,10,Ick - Alt Ending - Lay Bankz,,lexibrookerivera,1500000,8113,118900,10100
3,13,Soak City (Do it) (Slowed Down) - 310babii,,lovealwayspiper,188300,767,6945,280
3,15,оригинальный звук - никто,,sophieraiin,257200,929,37900,1215
3,20,Bongos (feat. Megan Thee Stallion) - Cardi B,,esterbron1,35700,108,4483,520
3,22,It's The Most Wonderful Time Of The Year - Andy Williams,"fyy, fyp, christmas, tiktokusa, winter",millieakamrsmalfoy,3162,10,328,9
3,25,original sound - ❥ 🇪🇸◟خويلد ؟,,egirlcatz,76100,273,9273,750
4,0,Bundles (feat. Taylor Girlz) - Kayla Nicole,"gyat, recoil, baddie, trendingvideo, egirl, fyp%E3%82%B7%E3%82%9Aviral, fakebody, fitcheck, xyz, abcxyz, dance, gymfit, tights, leggings",heavenlyhotties,63400,181,9146,202
4,1,original sound - f u n n y moments,"fyp, couple, couplecomedy",funnyviralvms,284100,6148,29400,4400
4,2,оригинальный звук - никто,,kawaiisofey,93200,186,13600,741
4,3,original sound - Buddy bam,"familyguy, kidnapper, fyp, explorepage",zurielnathan,564900,7283,74200,11600
4,4,original sound - Jack Doherty,"@mckinleyrichardson, @ashleyroseclips, jackdoherty",jackdoherty,30800,546,2177,67
4,6,Bongos (feat. Megan Thee Stallion) - Cardi B,"fyp, cardib, dance, cardibchallenge, foryou, foryoupage",chuppchester,201500,468,29300,827
4,7,Barbie World (with Aqua) [From Barbie The Album] - Nicki Minaj & Ice Spice & Aqua,"icespice, munch, icespiceconcert, fyp, foryou, concert, dansechallenge, pourtoi",icee_spiceefan,97000,1353,9937,1275
4,9,Sloppy Seconds (Ick Pt. 2) - Lay Bankz,,beckyfrostt,499600,2459,74000,2607
4,10,original sound - ᴳᴬᴱ ᖭི༏ᖫྀ🌿🫎,,notburnttoasthehe,119000,389,11300,359
4,12,i wouldnt mind wterf11 remix - mereanamordegardglesgorv,,emmalanyi,375300,2358,39500,2915
4,17,الصوت الأصلي - يمنى السيد,"%D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_%D8%B3%D9%88%D8%B1%D9%8A%D9%87_%D8%AF%D8%B1%D8%A7%D9%85%D8%A7, %D8%AC%D9%87%D8%A7%D8%AF_%D8%A7%D9%84%D8%B4%D9%85%D8%B1%D9%8A%F0%9F%92%99, %D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_%D8%B3%D9%88%D8%B1%D9%8A%D9%87, %D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_",ymnaahajhmod,41700,1458,8515,1663
4,18,original sound - haleyybaylee,"@goldenglobes, goldenglobes",haleyybaylee,1200000,2542,45200,2813
4,20,sonido original - HOLAA❤️,"parati, fourpage, fouryou",xxxmujeresbailando,1328,9,198,14
4,23,everyday - 𝟑𝟎𝟑 𝐍𝐨𝐚.,"gym, gymtok, fyp, fyp%E3%82%B7%E3%82%9Aviral, omg, @trainsweateat",nihad_sdt,48200,25,2200,59
4,24,sonido original - vicky,"promo24, caravana, parati",zahi.anibaldi,73500,228,8607,404
5,3,original sound - ❥ 🇪🇸◟خويلد ؟,"fyp, ilovebigmelon",xxbarbienextdoorx,10200,92,779,126
5,8,original sound - 6footkillaa,"publicinterview, height, heightproblems, fyp, viral, foryou",6footkillaa,23300,222,2328,71
5,9,original sound - pumpkinblushspam,fyp,cocoquinnb,83600,487,3991,275
5,16,original sound - Aliyah Marie,,aliyahm411,244300,1127,17400,1132
5,20,wiseman - audios for edits,"school, friends, fyp, relatable, girlhood",lenchen_946,469200,5598,31900,6133
5,22,Cha Cha - ZEDDY WILL,,hotblockchain,152200,289,21000,517
5,23,original sound - avajo🤙,"fyp, uno",avajolie_,8603,44,444,79
1,0,original sound - Lela 😽,"@izzyparanoia, fyp",lelasohna,85100,365,16600,722
1,1,Magnetic Field 396 Hz - Yotam Agam,wisespade7,plmatter,94900,792,7587,2162
1,2,Barbie - JaidynAlexis,"fyp, foryoupage, fyp%E3%82%B7, foryou",znitchoncupidd,38900,159,7000,332
1,4,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"viral, fyp, couple, boyfriend",isaacandandrea9,29700,105,2536,62
1,5,Bongos (feat. Megan Thee Stallion) - Cardi B,,sarahlindstromm,102400,264,10100,346
1,9,original sound - $,,brookemonk_,553100,669,33100,4821
2,2,original sound - Sarah,fyp,kate.nita.secreet72,8590,43,1369,102
2,4,That's My Best Friend - Tokyo Vanity,@kayymcgrath,mama.mia.here.we.g0,865500,1961,69000,3813
2,5,Ick - Alt Ending - Lay Bankz,"foryou, trend, ick",lala_sadii,1500000,28900,112600,12100
2,6,original sound - Julia,,krissymfkummins,2500000,21500,258100,132000
2,8,original sound - SwagBoyQ on IG,"fyp, publicinterview, vietnamese",swagboyq,54700,429,3968,273
2,9,original sound - olivia ponton,,iamoliviaponton,137400,602,7689,610
2,10,original sound - brentrivera_fan,"aelfriceden, aelfricedenfamily, outfit, aelfricedenjoke, foryou, fyp, fun",brentriveraoa,7964,40,769,123
2,13,Thank you to my ma - postinghellcatt,"tall, family",marietemara4.0,99200,2369,5330,979
2,14,suara asli - VH⛈ - stranger,,aresandvenus,210000,1038,20100,1121
2,17,original sound - F L E X O 🤍,"fyp, waynefx, nyc, viral, ex, prank, crush, christmas",wayneflexo,129000,1057,15100,373
2,18,Tempo - Marshmello & Young Miko,"fy, perteee, tempo",.sonostella,84000,45,11600,615
2,20,original sound - The Relationship Hub,,pierson,2000000,10700,116600,13700
2,22,Cha Cha - ZEDDY WILL,,liv.madison,87100,338,14200,551
3,0,Reggaeton Champagne - Bellakath & Dani Flow,"alondrissaclipstwitch, twitch, foryou, alondrissa, rainelissss, alexomarr",raialondrisalex,11000,42,1230,55
3,1,Bad Feeling (Oompa Loompa) - Jagwar Twin,"pov, fyp, trending",autumnnmonique,375600,2341,36100,1215
3,2,Bro this so old lol - ㅤ,"@bbelllav_, 6foot10, 4foot8, fyp, talltok, heightdifference",dla_fam,315200,4044,17300,4234
3,4,orijinal ses - caner,,infamous_wu13,445700,4716,52800,949
3,5,original sound - KEEMOKAZI,,keemokazi,400300,3431,37400,1563
3,6,Another Love - 𝐏𝐌𝐕,@flaviacharallo,alexmapeli,449200,690,18900,4539
3,7,Driftveil City Toothless Meme (Pokémon Black và White) - Music Trending,"callofdutyoc, callofdutyghost, callofdutysoap, codoperators, ghostcallofduty, maskcosplay, callofduty, tacticalgear, codcosplay, callofdutycosplay",totallynoxic,7028,31,728,33
3,8,original sound - L I V,,livswearingen,873200,2197,82200,3843
3,10,original sound - mckinley richardson,,mckinleyrichardson,67000,254,3347,57
3,12,My Love Mine All Mine - Mitski,"lovelockbridge, savannah, georgia, andreaandlewis, dateideas",andreaandlewis,212300,436,11900,1287
3,13,bent instrumental - ⚜️,"aesdr, relatable, viral, fyp, rizz",yourkute,906700,2397,101900,7819
3,14,sonido original - gala souto,@eugemendd,galasouu,6100000,16700,638600,24800
3,15,original sound - Jack Doherty,"@imbabykait, @mckinleyrichardson, jackdoherty",jackdoherty,11900,219,729,49
3,16,son original - denden.yb,,leaelui,420200,2175,30200,1899
3,17,original sound - Lala,"foryou, fyp, christmaseve, perfume, gift, billieeilish",lala_sadii,292900,3317,17600,497
3,20,original sound - nicoleskirts,,knicolepeach,38900,431,4133,1254
3,21,original sound - cadaea,,cadaea,117000,1827,15000,1152
3,23,original sound - J2,"fyp, interview, nightlife, comdey, listen",j2swaego,37100,775,1407,462
3,24,09.08 lançamento - Meno Felps,,notburnttoasthehe,219000,3039,26200,2944
3,25,original sound - Deesh🌹,"@xxladysithxx, foryoupage, foryou",baddiegyals_,57500,134,2386,180
4,0,original sound - Hazel and Capri,,hazelandcapriofficial,118400,938,10800,344
4,2,Don't Go Insane - DPR IAN,,kelleygrissom_,1000000,8843,69600,10400
4,5,Ick - Alt Ending - Lay Bankz,"therian, therians, theriansoftiktok, theriansoftiktok, theriansafeplace, theriansarevalid, theriansoftiktok%F0%9F%90%BE, theriansafespace, theriansdontthinktheyareanimals, theriansarentfurries, foryou, foru, foryoupage, fyppppppppppppppppppppppp, fyp, fyp%E3%82%B7%E3%82%9Aviral, fyp%E3%82%B7, therianpack, therianhypehouse, theriotype, theriotypes, theriotypestherian, theriotypesfyp",_.therian_.hypehouse,62,8,52,1
4,6,Tempo - Marshmello & Young Miko,"fy, perteee, tempo",.sonostella,470800,254,58900,2163
4,7,original sound - 🥸,fyp,spammingisslamming,180200,361,17500,510
4,10,original sound - Maximbady,,maximbadyofficial,1400000,12600,111100,62800
4,11,original sound - Influencer Frenzy,"@shrek.skylarmaexo, oddlysatisfying, carsoftiktok, fy",influencer_frenzy,1032,15,154,8
4,13,original sound - spo6kzie,"trend, @sari_sadi",lala_sadii,236000,2454,22200,860
4,14,original sound - gianna,,giannamjoyce,1400000,2877,119500,28000
4,15,alkuperäinen ääni - Aela the huntress,"freepalestine%F0%9F%87%B5%F0%9F%87%B8%E2%9D%A4%EF%B8%8F, ceasefirenow, lps, littlestpetshops, lpstiktok, lpscommunity, lpsmain5, lpstok, lpscommunityisalive, lpscollection, lpsshorthaircat, lpsmascot, lpscustoms, lpscustom, lpscustomizer, basicfunlps, lpsfyp, lps2024, lpspopular, newlpsinstores",majoralps,340,12,48,1
4,18,original sound - Mony14,"@lala_sadii, sister, lia, foryou",mony_sadi,38900,344,3136,38
4,19,original sound - FrtingGlitter,"konig, cosplay, konigmw2, fyp, cod, airsoft",seelesrealm,52800,2669,7033,102
4,21,original sound - Nick&Carrie,"fyp, couples, relationships",nickandcarrie,146500,438,9983,342
4,22,original sound - samiyaffarocks,"fyp%E3%82%B7, fy, fyp",lin_lin3o,77200,687,8137,3133
5,0,DarkHorse - Colin McIntyre,"fyp, gym",colinmcintyre,689700,1336,38500,897
5,1,original sound - Isaac & Andre,,isaacandandrea_,18800,61,858,92
5,2,original sound - Jack Doherty,"@mckinleyrichardson, @topperguild, jackdoherty",jackdoherty,31600,106,1648,29
