batch,index,music,hashtag,author,likes,comments,shares,saves
5,19,original sound - Cool Grandpa👴🏼,"grandpa, joke, fypisbroken, comedy, jokes, relatable, fyp%E3%82%B7%E3%82%9Aviral, funny, school, nap",theverycoolgrandpa,4300000,35700,476700,65700
5,21,original sound - lorena ross,"barista, nascar",nextdoorasianlatina,12100,1088,4842,408
5,23,Aesthetic - Tollan Kim,"movie, tiktok, fyp, foryou",qy.movie,508100,2163,42200,929
5,24,original sound - Lara,"fyp, skit",wittlelararose,17700,61,4265,40
5,25,Bro this so old lol - ㅤ,"@bbelllav_, 6foot10, 4foot8, fyp, talltok, heightdifference",dla_fam,315400,4049,17300,4238
5,26,origineel geluid - Mo_vdbb,"fyp, foryou, fy, foryoupage, foryourpage, viral, xyzbca, hair, hairstyle, men",mo__vdbb,505600,5509,47100,3826
1,1,Love Is Beautifully Painful (Ghost Duet Version) - Darkrose,"fyp, foryou, foryoupage, emotional, dad, son, trans, viral",dailytokky,389900,6692,49000,7137
1,2,original sound - nicoleskirts,,knicolepeach,38900,431,4135,1254
2,0,original sound - Mariam,,mariamraidrix,82900,245,8412,368
2,1,original sound - Chris and jasmin,"giveaway, cash, fyp, viral, trending",chrisandjasmin,63000,2051,6238,1720
2,3,original sound - braydin,,kawaiisofey,158700,462,23600,516
2,4,original sound - Cameron Roh,fyp,cameronrohpovs,585500,16600,124300,12600
2,5,Aesthetic - Tollan Kim,"foryou, fyp%E3%82%B7, tiktok",peace.tv0,56200,89,4826,69
2,8,THANK YALL FOR USING MY SOUNDD - vsps4iii,"fyp, foryou, foryoupage",imkaiifoo,53800,217,5306,187
2,11,BOBBLEHEAD (She's A BobbleHead) [remastered] - FiyaBoi,"bobblehead, buzzin",erica.smith007,65,4,6,1
2,12,original sound - Lukenizzy,"fyp, fyp%E3%82%B7%E3%82%9Aviral, couplestiktok, foryoupage, fyp%E3%82%B7, blowthisup, lukenizzy",lukenizzy,4800000,7735,394200,43300
2,13,original sound - Logan Miller,,loganmillerx,199200,620,11800,210
2,15,original sound - mckinley richardson,@mckinleyxrichardson,mckinleyrichardson,10200,55,766,9
2,16,original sound - Logan Miller,,loganmillerx,41700,739,2193,166
2,19,original sound - SEB,"fyp, foryou, miyanevaeh",themiyanevaeh,129300,1686,17100,262
2,20,YKWIM? - 东 百 下小 雨,"viral, sad, love, pain, real",silkyslive,352300,6374,48800,2401
2,22,original sound - Jaykindafunny,@amariahmorales,jaykindafunny8,234100,695,18500,1630
3,0,original sound - Alex Nino Truckers,"alexnino, truck, driver, vlog, us, usa, trucker, camping, trucks, capcut",alexninotruckers,3400000,16200,283400,15800
3,3,nonono - [☑️] CAPRI,"fyp, erich",fundsgettingrich,200400,0,17100,443
3,4,orijinal ses - caner,"@salishmattersx, fyp, viral, salishmatter, fyppppppppppppppppppppppp, viralvideo, tiktok, dance, befamous, fyp, salishmatter, nidalwonder, popular, viral, realsalishaccount, bestfriends, duo, everywhereigo, trend, trending",nidalspams,503900,3778,38700,937
3,6,original sound - The Relationship Hub,,pierson,2000000,10800,116900,13700
3,8,nhạc nền - Salishi2,"salishmatter, hudsonmatter, saysaymatter1, saymatte, fatherdaughter, date, daughter, mydaughter, viral, trending, fyp, saysaymatter",salishi2,144900,321,11600,176
3,10,original sound - Brooke 👩🏼‍🎤,"@ayetaetae_, @sgc_von",nadeshaig,67300,324,5944,186
3,11,original sound - ❥ 🇪🇸◟خويلد ؟,"fyp, ilovebigmelon%F0%9F%8D%92, gorgeousarah",lovebabysarah,139400,1223,20300,2872
3,12,original sound - ashley rose,,ashleyroseclips,47300,196,2516,43
3,15,original sound - Owen Lynch,,hahowen,252600,517,16600,181
3,16,original sound - emann💕,"fyp%E3%82%B7, makemfamous, blowthisup, viral, emanrizz, rizz",yungemann,259399,685,18100,931
3,17,stan txt - ❦,,reborn_for_life02,37,2,9,2
3,24,That's My Best Friend - Tokyo Vanity,,nevaaadaa,43700,449,4619,181
4,2,PLASTIC - Unghetto,"@cassie.liza, partnerchallenge, partnerstunt, liftchallenge, squat, deadlift, curl, hipthrust",2hot4u__,667300,2608,0,0
4,3,original sound - CFN Cabbage,"fyp, xybca, cfn, mammoo, thatoneperson",bigcabbage56,944200,4143,0,0
